,Unnamed: 0,PriorityID,label,text,label_pr_low,label_pr_norm,label_pr_high,label_pr_crit
821,821,Normal,1,closing....  please disregard my earlier email. i just got this.  thanks for the update.                                                                                                                            kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  from  stephen gordon  mailto sgordon  sent  wednesday  january      am to  clientswsupport subject  re  cannot see  center   ticket    i was able to log into their system this morning and launch the  center. thanks  stephen,0,1,0,0
822,822,Normal,1,created,0,1,0,0
823,823,Normal,1,kwame talked to heath about setting up some garnishments  he asked for my assistance.,0,1,0,0
824,824,Normal,1,lvm for heath to give us a call back.,0,1,0,0
825,825,Normal,1,showed him how to do some of the setups. he had questions regarding the irs tax levies. which i m going to look into but i know that the system is right  he wasn t too worried about it but he said he would get back to me if it becomes an issue.,0,1,0,0
826,826,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
827,827,Normal,1,created,0,1,0,0
828,828,Normal,1,wrong kb.  correct ticket is,0,1,0,0
829,829,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
830,830,Normal,1,created,0,1,0,0
831,831,Normal,1,all users of the terminal server already had modify rights to c  program files  x   software  and that meant they had modify rights to c  program files  x   software  garnishments.  i bumped up the permissions to    full control    but technically  all users already had that also  through another group membership.  unless their garnishments folder is elsewhere  i don   t know what else to grant.  please advise.  dennis     from  meyer  kevin  mailto kmeyer  sent  tuesday  january      am to  dennis heiss subject  fw  update for  garnishments  hello   this is not pressing  but still annoying.  not sure if you want me to pass this along to chris or debra.  i do not seem to be getting this  update error any more  but other users seem to get it.  i am using gp sa  no error  and jeremie is using gp sa and seems to get it.  in the past they have talked about    full control    permissions on the folder below on ctg tsgp.  perhaps we could see if other users at least have read write modify including gp sa     c  program files  x   software  from  clientswsupport  mailto support  sent  wednesday  november      pm to  meyer  kevin subject  re  update for  garnishments  kevin   if they are on a terminal server then the updates will need to be done on the server itself. try logging into the server loading garnishments and applying it there.   if that isn   t the case. then also make sure that they have the permissions on the garnishments folder for the specific user in which you are signed into windows with.  brian castaneda clientswsupport technician    ext.     from  meyer  kevin  mailto kmeyer  sent  wednesday  november      pm to  clientswsupport cc  youngkin  steve subject  update for  garnishments  hello  i am onsite at covenant transportation and we get the following everytime we log into a company      update has been found for  garnishments    we choose to update and get a successful update on the following dll gsutils.dll however  the next time anyone logs into the company we get it again.  it never goes away. is there something we can do on that   previosly we had given read write modify to the  folder on the terminal server kevin meyer  manager  accounting implementations tmw systems inc.  ph     ext.   fax      tmw university classes and registration  knowledge is power to leverage your resources  click here to find a class that is right for you and register today.                                                                         this e mail has been scanned by mci managed email content service  using skeptic tm  technology powered by messagelabs. for more information on mci s managed email content service  visit .                                                                                                                                                this communication and the information transmitted is intended solely for the individual or entity to which it is addressed and may contain confidential and or privileged material. any review  retransmission  dissemination or other use of or taking action in reliance upon this information by persons or entities other than the intended recipient is prohibited. if you have received this email in error please contact the sender immediately and delete the material from any computer. as a recipient of this email  you are responsible for screening its contents and the contents of any attachments for the presence of viruses. covenant transportation group  inc. and it s subsidiary covenant transport  inc. accept no liability for any damages caused by any virus transmitted by this email.,0,1,0,0
832,832,Normal,1,ok  i think i know what is going on here. usually this is due to another  application not up to date even know garnishment is. please give me your contact number or give me a call at the number below and we will get this fixed pretty quickly.  brian castaneda clientswsupport technician    ext.,0,1,0,0
833,833,Normal,1,remoted in updated all folders with a gsutils and it fixed it.,0,1,0,0
834,834,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
835,835,Normal,1,created,0,1,0,0
836,836,Normal,1,client had some misunderstanding while setting up the w  forms for dmf,0,1,0,0
837,837,Normal,1,remoted into the clients computer and walked her through the process to set up the formset,0,1,0,0
838,838,Normal,1,created,0,1,0,0
839,839,Normal,1,this will be for workspace    waiting on notes and screenshots,0,1,0,0
840,840,Normal,1,vicki called in to support advising that she has both w s and epaystubs.  she selected to allow employees to consent w s early.  she had most of her employees consent early  now that she has uploaded the w info  formset      the site doesnt show anyone as having consented.  several screen shots are in working directory.,0,1,0,0
841,841,Normal,1,dave  it doesn t appear that all those early consents for epaystubs clients took.  can you look at it and confirm   she says that a number of her employees consented quite early and when they uploaded their w  formset  it wasn t listing them.  is there something that we re doing wrong here or should otherwise be looking for.    workspaces        thanks.,0,1,0,0
842,842,Normal,1,wrong kb    correct ticket is,0,1,0,0
843,843,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
844,844,Normal,1,created,0,1,0,0
845,845,Normal,1,client called with such general questions that i just gave her an impromptu  min onramp.  it started with what were basic forms wizard questions  but i showed her the whole site.  it went very well and very easily and the client was very much helped by the whole process.  they were super thankful for the help.,0,1,0,0
846,846,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
847,847,Normal,1,created,0,1,0,0
848,848,Normal,1,hello helvi   see the instructions below to resolve this   for gp users who are utilizing security roles and tasks in gp you will need to create a new task and role for .   go to  tools   setup   system   security tasks     give the new task a name.       pick a task category of  payroll        choose    in the product dropdown.     pick a type of  windows      pick a series of  rd party      check all the boxes shown in the access list area. go to tools   setup   system   securty roles     type an id for the new role id  like         give the new id a name in the  name  field     choose  payroll  in the display dropown     check the box of the new task that was created above. go to tools   setup   system   user security     choose the user and company.     in the list of security roles choose the new role that was setup above.     this step is what actually grants the user rights to the  windows   let me know if you have any additional questions or issues.  thanks                                                                                                                           kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  from  nujoma  helvi  mailto nujomah  sent  tuesday  january      pm to  clientswsupport subject  attention  kwame  hi kwame   everything worked ok when i changed the server name.  thanks.   we are having a problem though getting to the payroll menu under routines.  i can see the payroll menu when i am signed on as sa  but the menu is not visible under another user   s sign on.  what should i set in dynamics  so the payroll menu is visible   thank you  helvi nujoma arcadia university,0,1,0,0
849,849,Normal,1,created,0,1,0,0
850,850,Normal,1,wrong kb.  correct ticket is   pressure print issue,0,1,0,0
851,851,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
852,852,Normal,1,created,0,1,0,0
853,853,Normal,1,wrong kb. closing ticket.,0,1,0,0
854,854,Normal,1,created,0,1,0,0
855,855,Normal,1,during an onramp i synced client s ws and paystubs  but paystubs did not show up on dfm. i did not realize that if they use ed that it will show there instead. advised customer of my error.,0,1,0,0
856,856,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
857,857,Normal,1,created,0,1,0,0
858,858,Normal,1,this issue was originally .,0,1,0,0
859,859,Normal,1,dave  i think david is redoing the excel import templates because we re saying that some are required when i don t think they actually are.  this client s t  excel is erroring when they try to import it.  i don t know if it has to do with those two fields or if it s something else.  can you take a look and let me know   the columns in question are z  employmentcode  and ai  rppcontributions .  let us know if you need something else or it isn t working.  their excel is in the working directory.  error being received on dmf is   import status there was an error during your import   we were unable to import your tax forms onto downloadmyform.com for administration.  please try importing again  or contact downloadmyform.com support at support or   x.,0,1,0,0
860,860,Normal,1,i believe the reason for the failure is that the file they upload was saved as an xlsx and renamed to be an xls. it s still an xlsx in reality  though  so it confused our importer. they need to save it as an xls using excel and try importing it again. the template itself is an xls so i hope they didn t make any changes to the structure before saving it as an xlsx.,0,1,0,0
861,861,Normal,1,kwame  i believe you were working on this with la fitness.,0,1,0,0
862,862,Normal,1,i took the client s excel file and entered it into one that i just saved from dmf  abotu  min ago . i kept the file as the xls format and i did not change the headers. i am getting the error also when i import the file to dmf using  the world online . please see the excel file  dmft  in the working directory and the screenshot. logan worked on this with me too.,0,1,0,0
863,863,Normal,1,it was a different error when you tried the import  michelle  so i m pretty sure they messed with it somehow. however  there still was a problem with the sql template that i had to fix  but it should work now.,0,1,0,0
864,864,Normal,1,taking this....,0,1,0,0
865,865,Normal,1,dave  if failed again. i used the same file michelle used. what could be the issue this time   email client that we are still working on this  hello barbara   we are still working on resolving the t excel upload to our website and i will let you know as soon as it is resolved.  thanks                                                                                                                            kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.,0,1,0,0
866,866,Normal,1,different error in the sql template. i fixed it and imported using the default template with no problems. sorry for the delay.  fyi  please don t use the company  login  yourname to test. use the test account.,0,1,0,0
867,867,Normal,1,taking this..,0,1,0,0
868,868,Normal,1,i tried doing the upload with the new template  fyi  it only has one sheet  missing the sheet  by the way . it uploaded but got  emps with  . i created a sheet  with the empid  code and amt details and re uploaded and got the same results =     emps. test file is in working folder u  laf ta test.xls. data was obtained from client s spreadsheet.,0,1,0,0
869,869,Normal,1,there are no wages on the main worksheet  so they got deleted after the import took place. we don t keep non earners around.,0,1,0,0
870,870,Normal,1,got the new t template.. re uploading again..,0,1,0,0
871,871,Normal,1,tested and it worked with no problems. sent file to client to upload and confirm   barbara   sorry it took us longer than we thought. i have attached the new spreadsheet that you will need to use to do the upload. these have been tested in house and have worked. but let me know if you encounter any problems and i truly appreciate your patience in helping us to resolve this issue.  thanks                                                                                                                            kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  from  barbarann parkhill  mailto barbarannp  sent  wednesday  january      pm to  clientswsupport cc  elvitha walker subject  re   t excel upload  what is the estimated time   have a great day  barbarann parkhill  director  payroll        from  clientswsupport  mailto support  sent  wednesday  january      am to  barbarann parkhill subject   t excel upload  hello barbara   we are still working on resolving the t excel upload to our website and i will let you know as soon as it is resolved.  thanks                                                                                                                            kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  disclaimer  internet communications are not secure  and therefore la fitness does not accept legal responsibility for the contents of this message. however  la fitness reserves the right to monitor the transmission of this message and to take corrective action against any misuse or abuse of its e mail system or other components of its network. the information contained in this e mail is confidential and may be legally privileged. it is intended solely for the addressee. if you are not the intended recipient  any disclosure  copying  distribution  or any action or act of forbearance taken in reliance on it  is prohibited and may be unlawful. any views expressed in this e mail are those of the individual sender  except where the sender has been duly authorized to specifically state the content of the e mail on behalf of la fitness. the recipient should check this e mail and any attachments for the presence of viruses. la fitness accepts no liability for any damage caused by any viruses transmitted by this e mail.,0,1,0,0
872,872,Normal,1,called and left a message to see if the spreadsheet worked.  told her to call us back  or shoot an email to support,0,1,0,0
873,873,Normal,1,client called back and said she was able to upload her ts. closing ticket.,0,1,0,0
874,874,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
875,875,Normal,1,created,0,1,0,0
876,876,Normal,1,client called stating that they had finished step two of the process for uploading the w s to employeedesk.  next he clicked on the help center link to proceed with the w  wizard but he said there wasn t the option.,0,1,0,0
877,877,Normal,1,waiting for confirmation.,0,1,0,0
878,878,Normal,1,called and lvm for brian letting him know how to start the w  wizard. adv if he has addtl question to contact support.,0,1,0,0
879,879,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
880,880,High,2,created,0,0,1,0
881,881,High,2,this is regarding customization from ticket .  i am uploading logs and data.,0,0,1,0
882,882,High,2,client had a epaystubs customization  see ticket   that was supposed to apply only to  housing authority of the city of el paso  dw  hacep . but it has also been applied to their other company   acquisition corporation  dw  acqui .  i think this error might be due to the fact that both companies have the same workspace title  see screenshot in  directory screenshots two companies same name  .  where is this workspace title being pulled from in gp   n.b. they have autosynch turned on.  also  there should be a pto and an accr option on the settings page   paystub display  tab  of the housing authority site  see screen shot in  directory screenshots noptooption   .  also  the miscellaneous section options for hourly and salary  for sick pay  vacation  prior accr  and pto should be combined whereas now they are separate  see directory screenshots accrandpto  .  what he means is  there is a  hourly sick pay  line and a   salary sick pay  line  and they want only one line for  sick pay  and then  whether the employee is hourly or salary  the information will show up in the  sick pay  line of the miscelaneous section of their paystubs.  it s the same idea for vacation  prior accr and pto.  i did a manual synch and uploaded both logs and data.,0,0,1,0
883,883,Normal,1,i didn t mean to put this to high priority and have moved it back to normal.,0,1,0,0
884,884,Normal,1,i explained how to do all this to jesus last week  but he didn t listen.  there may be problems here  but everything that i see below is setup issues that they didn t do correctly.  i called and lvm with jesus to call me back so i can explain all this to him...again.  i think hacep is fine  just acqui might need work.,0,1,0,0
885,885,Normal,1,from  logan hartke  sent  tuesday  january      pm to   thernandez subject  contact info  jesus   my direct number and extension is below.  the sql that we   ll be running is   update employeedesk customtimecodes set timecodename =  pto h  where timecodeid =   thanks   logan  software  .. x,0,1,0,0
886,886,Normal,1,alonso called me and we ran the script on the acqui db.  assuming he did it correctly  they should be good.  i told jesus as much.  we ll look at all this tomorrow after they run the big payroll batch for these companies.,0,1,0,0
887,887,Normal,1,from  logan hartke  sent  tuesday  january      pm to   alonso subject  script  the sql that we   ll be running is   update employeedesk customtimecodes set timecodename =  pto h  where timecodeid =   thanks   logan  software  .. x,0,1,0,0
888,888,Normal,1,waiting to hear back from the client on how the paystubs look after their big payrun.  i give it a   chance.,0,1,0,0
889,889,Normal,1,i looked at it this morning and they all looked good to me.  i then called jesus and asked for him to check.  he d just walked in that morning  they re two hours behind us  and was checking while i was on the phone with him.  they looked good to him.  acqui was all zeros  but that s because they ran payroll prior to our running of the script last night.  he ll call back if anything doesn t work.,0,1,0,0
890,890,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
891,891,Normal,1,created,0,1,0,0
892,892,Normal,1,hello stacy    i did a  dmf on ramp with robyn gotterer from evo today. she has  sales issues  . when we tried to e file through dmf  we were only going to take a look  not actually file   we got a message stating she has an unpaid invoice. she said she thinks it   s like     .    and she already talked to sales about this and they were suppose to take it off. i told her i would have sales contact her about this. i did not promise or mention the word refund.  . please contact her with the deadlines and pricing for dmf mailing. specifically she wants to know the deadline to guarantee mailing by the irs deadline and the price at that point.   please let me know if you have any questions.   thank you    michelle drackert     x clientswsupport,0,1,0,0
893,893,Normal,1,spoke to robyn. she saw this invoice on my and thinks its houldnt be there. emailed molly and copied elizabeth to reach out to her. i dont want to talk invoices to client. but i have to make sure she is spoekn to about this cause she thinks it is my fault that no one contacted her last time about it   hello molly    i am speaking with robyn from evo right now on the phone. i am helping her log into my to pay the additional companies invoice    . she logged into my and saw invoice   there. she asked me if we were removing that but i told her that is not something i deal with. i have no problem to tell her to just pay the  . but i don   t think i am really able to. can someone reach out to her about this invoice      i think this is a different invoice then what elizabeth noted about below so i   m not sure here.    thank you    michelle drackert     x clientswsupport     from  molly van kampen  sent  tuesday  january      pm to  michelle drackert  stacy collis cc  elizabeth anderson subject  re  evo  according to the activities from elizabeth in november   i called to talk to robyn about another invoice and she brought this one up. she said she will not be writing us a check for .. she will wait and include it in her next invoice  renewal . and she will not be paying the late fee.  molly van kampen    x  from  michelle drackert  sent  tuesday  january      pm to  stacy collis cc  molly van kampen subject  evo  hello stacy    i did a  dmf on ramp with robyn gotterer from evo today. she has  sales issues  . when we tried to e file through dmf  we were only going to take a look  not actually file   we got a message stating she has an unpaid invoice. she said she thinks it   s like     .    and she already talked to sales about this and they were suppose to take it off. i told her i would have sales contact her about this. i did not promise or mention the word refund.  . please contact her with the deadlines and pricing for dmf mailing. specifically she wants to know the deadline to guarantee mailing by the irs deadline and the price at that point.   please let me know if you have any questions.   thank you    michelle drackert     x clientswsupport     no virus found in this incoming message. checked by avg    version  ..   virus database  ..    release date,0,1,0,0
894,894,Normal,1,emailed molly and copied elizabeth to see if robyn has been contacted about this invoice. i have to make sure because royn asked me abotu this a few weeks ago and was never contaced  supposidly  but i dont know if i believe her    hello    i was just checking to see if robyn has been contacted about this yet.   thank you    michelle drackert     x clientswsupport,0,1,0,0
895,895,Normal,1,it looks like elizabeth has contacted robyn about this anad she will pay the invoices tomorrow   she is going to pay both invoices tomorrow.   elizabeth anderson customer service  software    x  fax,0,1,0,0
896,896,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
897,897,Normal,1,created,0,1,0,0
898,898,Normal,1,grand sierra    pressure sealed jackie called in to advise every year they have issues printing forms.  she said they use pressure sealed paper up.  i had an onramp while on the phone.  i advised jackie that i would call her back,0,1,0,0
899,899,Normal,1,left vm,0,1,0,0
900,900,Normal,1,client called earlier today and had issue resolved,0,1,0,0
901,901,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
902,902,Normal,1,created,0,1,0,0
903,903,Normal,1,client was trying to run through the  center to upload w s and was getting this error  among others .  i informed her that she needed to do a few things to be able to upload w s this year.  she needed registry access with her citrix windows login  she needed read write modify access to her  software directory  and they needed to open their firewall proxy to let us connect to dmf.  they were locked down pretty tight.  client confirmed she understood everything very well and would be getting back in touch once all this was done.  finally  i showed her our self running demo and instructed her to watch it.  that will help her out considerably.,0,1,0,0
904,904,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
905,905,Normal,1,created,0,1,0,0
906,906,Normal,1,stephen   i am not sure if you are the one to help me with the problem i am having with our single sign on.  the tab that  is used to enter the id for the single sign on is no longer on the list of tabs.  if you would please let me know what i need to do to add the id for employees.  if i need to talk to someone else will you please let me know who to contact.  thanks.  stacie jackson financial services tech village of pinehurst phone .. fax ..,0,1,0,0
907,907,Normal,1,i remoted in with stacie and had her show me what she was referring to. acutall  i vaguely recall you working on this specifically for them. she is stating that the  single sign on  tab is missing  screen attached . there are really no settings for this  and the module was selected. i am assuming at this point you prolly know what s going on and why it s missing.,0,1,0,0
908,908,Normal,1,should be good to go now. this is a domain single sign on  think of it as you re logged on to your computer as parks ssmith  so employeedesk recognizes that and automatically logs you into your employee account  module  only a handful of clients have this piece . anyway  long story short  it expired  i ve set them up again and they re good to go until     a loooong time  p,0,1,0,0
909,909,Normal,1,confirmed working. called stacie back to let her know. closing this,0,1,0,0
910,910,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
911,911,Normal,1,created,0,1,0,0
912,912,Normal,1,client was doing suta filing through the e file wizard and when she built the data there were zero employees....should have been . per kb  uploaded data and logs but when she tried again it showed the correct   of employees. she proceeded to the next screen and got a critical error  screenshot in working directory . she closed out gsc  tried the process again and it worked. advised customer to call us back if it happens again.,0,1,0,0
913,913,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
914,914,Normal,1,he was just making sure that .net . sp and  center are the only two things they needed to have installed prior to the traning.,0,1,0,0
915,915,Normal,1,created,0,1,0,0
916,916,Normal,1,hi  this is the first time that we would be using  and also great plains v .  i would like to know if i can go through the process    except the final step of actually transmitting the file to the irs as a test before doing again for production.  is that possible,0,1,0,0
917,917,Normal,1,carlos   no there isn t away to transmit a test . i assure you that the file specifications are going to be accurate and anything that is in the view details excel export on the  view totals  screen will be what is included in the file.  brian castaneda clientswsupport technician    ext.,0,1,0,0
918,918,Normal,1,not sure if i explained myself correctly.  what i would like to do is to generate the excel export file as a test using the development environment.  view it and then regenerate it again using the production database.  carlos r cabrera jackson   flex      ext,0,1,0,0
919,919,Normal,1,yeah you can do that. please follow steps    skip step   to get the an export of the  data that will be included into your e file. you can also import this file with any adjustments by going through steps  .   brian castaneda clientswsupport technician    ext.,0,1,0,0
920,920,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
921,921,Normal,1,created,0,1,0,0
922,922,Normal,1,client called for assistance with his gsc but we don t support his acct sys. i referred him to compeat..,0,1,0,0
923,923,Normal,1,created,0,1,0,0
924,924,Normal,1,any update on this   thank you   paul wagner hris administrator xenium paul.wagner  ph     fx       from  paul wagner  sent  wednesday  december      pm to   support subject  fw  otter error for xps crm   this is the first time that we have ever ran  center in our aso company. i am not sure what this error means.   any help you can give would be great.   thank you   paul wagner hris administrator xenium paul.wagner  ph     fx       from  paul wagner  sent  wednesday  december      pm to  mike goff subject  otter error for xps     thank you   paul wagner hris administrator xenium paul.wagner  ph     fx,0,1,0,0
925,925,Normal,1,this is going to be due to missing the  tables on  at least one of your companies. please run the following script against the company and this will fixed it. you may need to have one of your it people run it.  brian castaneda clientswsupport technician    ext.,0,1,0,0
926,926,Normal,1,created,0,1,0,0
927,927,Normal,1,i was doing an on ramp with holly  we built her perryburg oh local w e file. she pulled it up in notepad then said the format was incorrect. she said she tried to submit it last year and it got rejected due to invalid format. but she does not have any letter  wont upload data  and wont give me the e file. so i am going to need to create this file and find the specs  because the specs are not on our network,0,1,0,0
928,928,Normal,1,trying to get perrysburg data,0,1,0,0
929,929,Normal,1,okay  so we do not have any data her to create this file. the client wont give me the file either. so i am giong to have to edit an xml that has local data to be able to work on this.   hello holly    we spoke yesterday regarding the perrysburg local w e file that was created through  center. i want to let you know that i am currently reviewing this issue and i will contact you again once i have more information. please let me know if you have any questions.   thank you    michelle drackert     x clientswsupport,0,1,0,0
930,930,Normal,1,caleld holly and lvm. i stil need data. i need to edit an xml to have perrysburg local info. but its year end and that takes a lot of time. i dont think it is that important to her or she would give me hers.,0,1,0,0
931,931,Low,0,matt  i am needing to test a perryburg oh local w e file  but we do not have any data for this and the client wont provide us with thier data. logan recommended that i ask you if you can create some data to create a local w e file for the oh perrysburg spec    emailed client to let her know we are working on this,1,0,0,0
932,932,Low,0,i put an xml in s  resources support  for you.,1,0,0,0
933,933,Low,0,thank you. working on it now,1,0,0,0
934,934,Low,0,i recreated the file  then tried to look for the spec to compare. i cannot find it yet. so i called perrysburg and lvm. i think this is for a school district but im not sure honestly. i emailed stacy and copied molly to ask them since they sold it.,1,0,0,0
935,935,Low,0,called and lvm for holly letting her know i was speaking with perrysburg now  since i did call them,1,0,0,0
936,936,Low,0,waiting on perrysburg   hello holly    i am currently working with the city of perrysburg about the local w file specifications. i will contact you to keep you updated on the progress. if you have any questions please let me know.   thank you    michelle drackert     x clientswsupport,1,0,0,0
937,937,Low,0,i called the city of perrysburg. they said that they have a withholding tax and a net profit tax. they also have a school district tax that is handled by the state. this must be for the school district then.,1,0,0,0
938,938,Low,0,called and lvm with holly. i am working on getting these specs now from the school district,1,0,0,0
939,939,Low,0,the more i look at this  the more confused i get. thier website is horrible and i cant find any w speacs or school district specs. i still dont complletely know which one this spec is for. i called ohio and they are closed. i will call them tomorrow and hopefully figure this out. emailed client    perrysburg evsd  wood  ...................... .            hello holly    i am speaking with ohio regarding the perrysburg local tax. i should have this cleared up tomorrow. please let me know if you have any questions or concerns.   thank you    michelle drackert     x clientswsupport,1,0,0,0
940,940,Low,0,i called ohio and they dont really know much. she didnt understand what i was talking about and guided me to online resources. she asked if this was for the ohio business gateway but she is suppose to tell me that. i asked for thier number and she said it is her. i am giong to look at this later. i dont have time right now,1,0,0,0
941,941,Low,0,emialed client to let her know this is still being worked on. will set a lot of time aside monday to work on this. i want to call ohio back anyway and hopefully get a person that knows what they are talking about,1,0,0,0
942,942,Low,0,holly is gone for the day. her co worker asked me to try tomorrow,1,0,0,0
943,943,Low,0,i have submitted a email request to ohio for their school district tax. i have a screenshot attached too  thank you for your e mail inquiry.  we are striving to offer next business day response  however  there may be delays due to the volume of inquiries received.  this message confirms our receipt of your inquiry. no response is necessary. your case id for this inquiry is . agents will require this number in order to research this request.  thank you  ohio department of taxation,1,0,0,0
944,944,Low,0,got a new number to call. ohio emailed me back again. will call tomorrow   are you referring to the school district magnetic media specifications   if so  please see the instructions for magnetic media specifications on our employer withholding tax index page or contact the information services division at     .     thank you for your email inquiry.    original message follows                           to whom it may concern    i submitted a question via email to get the e file specifications for the school district tax. i was sent information on how to register to submit a file. our clients are already registered  we just need to know the format of the file. i have called several times for this but nobody can answer my question  email didn t work either. can i please have these specifications    thank you    michelle drackert     x clientswsupport         original message      from  ohio department of taxation  mailto taxinfo sent  tuesday  january      pm to  michelle drackert subject  re  electronic return filing school district withholding  kmmilkm   you can can obtain a vendor s license number and or withholding account number  file and pay your sales  employer withholding and school district withholding taxes online at the ohio business gateway.  ohio businesses can use the ohio business gateway to submit selected filings  registrations  and payments with the state s department of taxation  bureau of workers  compensation  department of job and family services  office of budget and management  and department of commerce.  obg also partners with local governments to enable businesses to file and pay selected ohio municipal income taxes.  businesses must be registered with an agency before using obg s electronic filing services. selected agency registrations are available through obg. information about other registrations may be obtained by visiting obg s partners and links. if the registration is not offered on obg  partner agencies will provide information on how to obtain the registration necessary to begin using obg s electronic filing services.  to register for this online service  use the following link          thank you for your email inquiry.          original message follows                                form message email address  mdrackert  tax type  school district withholding city  jacksonville country  us name  michelle drackert assess num   form num   tax address   southpoint pkwy suite  msg body  we are a tax accouting software company with client s using us to help them electronically file their school district withholding tax. i am unable to find the proper electonical file specifcations online. i have reviewed online documentation such as the   school distict income tax withholding instructions  but all it says is there is this ability  but now how it is done. can you send me some documentation on this   thank you for your assistance. tax subject  electronic return filing refund amt   state  fl phone   subject  electronic return filing school district withholding notice id   zip,1,0,0,0
945,945,Low,0,called       it is a recording that asks me to call kevin at   . kevin said he cant help me and i need to call       but i have several times and they dont even know what i am asking. he said if i keep haing trouble to call im back and he will see what he can do.,1,0,0,0
946,946,Low,0,moved to ticket   for now,1,0,0,0
947,947,Low,0,hello holly    we are currently working on updating the perrysburg w e file with the efw format. i will contact you again once i have more information. please let me know if you have any questions.   thank you    michelle drackert     x clientswsupport,1,0,0,0
948,948,Low,0,called and lvm,1,0,0,0
949,949,Low,0,spec is being changed by dev now  in ticket  . once that is done  i will submit a test file to the city  then let the client know it is done,1,0,0,0
950,950,Low,0,hello holly    we have changed the file format for the perrysburg local tax. i am working with perrysburg on a test submission now. i will let you know once i have more information.   thank you    michelle drackert     x clientswsupport,1,0,0,0
951,951,Low,0,closing since there are  tickets open for the same thing. moving completely to ticket,1,0,0,0
952,952,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
953,953,Normal,1,,0,1,0,0
954,954,Normal,1,created,0,1,0,0
955,955,Normal,1,wrong kb,0,1,0,0
956,956,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
957,957,Normal,1,created,0,1,0,0
958,958,Normal,1,client called and stated that he accidently ran the verification process and wanted to have the removed.,0,1,0,0
959,959,Normal,1,i notified the client that there is no charge for the verification process and he can have the choice to go ahead with the corrections or just leave them as is and change them themselves.  the client was satisfied with that explanation,0,1,0,0
960,960,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
961,961,Normal,1,created,0,1,0,0
962,962,Normal,1,told him how to process works and also showed him our dmf guides.,0,1,0,0
963,963,Normal,1,created,0,1,0,0
964,964,Normal,1,hello    last spring we upgraded our dynamics gp installation to .. in looking at the  documentation i see   to run the  center from dynamics gp  the  center can be accessed in dynamics gp version . and newer by navigating from the top bar menu through  tools   routines   payroll    center.  however  now when i access the dynamics menu i do not see  anywhere. i assume that i must reinstall. is that correct       bob     bob leder it analyst  stanton   associates  inc.     x,0,1,0,0
965,965,Normal,1,bob   yes a simple uninstall and reinstall will get this working again. to uninstall and reinstall the  center please follow these steps    open your control panel   select add remove programs   remove  center   go to our website     select download the     center    for your software package   complete the wizard to install the  center no permanent information will be lost in the uninstall reinstall process.    let us know if you still have the issue after the reinstall.  brian castaneda  software    ext.,0,1,0,0
966,966,Normal,1,created,0,1,0,0
967,967,Normal,1,spoke to robyn. she would like to have the ability to mask all but the last  digits of the tins on the misc forms. i know this has been requested by other lcients lately and i heard that this may be added next week. sending up for an official answer,0,1,0,0
968,968,Low,0,thursday for the tin masking  right  dave   can we tell the client that or not,1,0,0,0
969,969,Low,0,yeah  you can tell them,1,0,0,0
970,970,Low,0,alright  dave says that we can tell the client that this is planned to go out thursday.,1,0,0,0
971,971,Low,0,tahnks  emailed the client to let them know. i will check on this on thurs too and let her know then too.set calendar reminder  hello robyn    we spoke earlier regarding your misc forms and masking some of the tins on the forms. i wanted to let you know that this should be complete by thursday evening. i will contact you again once this is complete. please let me know if you have any questions.   thank you    michelle drackert     x clientswsupport,1,0,0,0
972,972,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
973,973,Normal,1,created,0,1,0,0
